"condition_idx","trial_idx","item_idx","rank_idx","group","rt","choice"
1,1681,3,1,0,1.1,1
1,1681,1,2,0,1.43,1
1,1681,2,3,0,3.12,1
1,1682,3,1,0,0.79,1
1,1682,1,2,0,1.54,1
1,1682,2,3,0,2.2,1
1,1683,1,1,1,0.65,1
1,1683,3,2,1,1.35,1
1,1683,2,3,1,1.8,1
1,1684,3,1,1,0.3,1
1,1684,1,2,1,0.73,1
1,1684,2,3,1,0.95,1
1,1685,3,1,1,0.14,1
1,1685,1,2,1,0.2,1
1,1685,2,3,1,1.56,1
1,1686,1,1,0,0.33,1
1,1686,2,2,0,0.53,1
1,1686,3,3,0,0.55,1
1,1687,2,1,0,0.68,1
1,1687,1,2,0,0.89,1
1,1687,3,3,0,1.47,1
1,1688,2,1,0,0.32,1
1,1688,3,2,0,0.34,1
1,1688,1,3,0,1.42,-1
1,1689,3,1,1,0.19,1
1,1689,1,2,1,0.44,1
1,1689,2,3,1,2.01,1
1,1690,1,1,1,0.25,1
1,1690,2,2,1,0.52,1
1,1690,3,3,1,1.31,1
1,1691,3,1,1,0.27,1
1,1691,2,2,1,0.31,1
1,1691,1,3,1,1.58,1
1,1692,3,1,1,0.21,1
1,1692,2,2,1,0.75,1
1,1692,1,3,1,0.83,1
1,1693,3,1,1,0.54,-1
1,1693,1,2,1,0.98,1
1,1693,2,3,1,1.56,1
1,1694,3,1,1,1.56,-1
1,1694,1,2,1,1.65,-1
1,1694,2,3,1,2.16,-1
1,1695,2,1,1,0.63,1
1,1695,3,2,1,0.83,1
1,1695,1,3,1,2.16,-1
1,1696,3,1,0,0.89,1
1,1696,1,2,0,1.2,1
1,1696,2,3,0,3.62,1
1,1697,3,1,1,0.26,1
1,1697,2,2,1,1.41,1
1,1697,1,3,1,1.53,1
1,1698,1,1,0,0.55,1
1,1698,2,2,0,0.86,1
1,1698,3,3,0,0.95,1
1,1699,3,1,0,0.54,1
1,1699,2,2,0,1.15,1
1,1699,1,3,0,1.72,-1
1,1700,2,1,0,0.22,-1
1,1700,1,2,0,0.75,-1
1,1700,3,3,0,1.12,1
1,1701,2,1,1,0.38,-1
1,1701,3,2,1,0.39,1
1,1701,1,3,1,1.57,-1
1,1702,1,1,1,0.35,1
1,1702,2,2,1,0.39,1
1,1702,3,3,1,0.5,1
1,1703,2,1,0,0.36,1
1,1703,1,2,0,1.98,-1
1,1703,3,3,0,2.5,1
1,1704,3,1,0,0.12,1
1,1704,2,2,0,0.49,1
1,1704,1,3,0,0.86,1
1,1705,3,1,0,0.34,1
1,1705,1,2,0,0.44,1
1,1705,2,3,0,1.14,1
1,1706,3,1,1,0.28,-1
1,1706,2,2,1,0.29,1
1,1706,1,3,1,0.51,1
1,1707,3,1,0,0.33,1
1,1707,2,2,0,1.84,-1
1,1707,1,3,0,2.39,-1
1,1708,1,1,0,0.53,-1
1,1708,2,2,0,0.91,1
1,1708,3,3,0,3.94,1
1,1709,1,1,0,0.32,1
1,1709,3,2,0,0.36,1
1,1709,2,3,0,0.61,1
1,1710,3,1,0,0.37,1
1,1710,2,2,0,0.88,-1
1,1710,1,3,0,1.06,1
1,1711,1,1,0,0.53,1
1,1711,2,2,0,1.37,1
1,1711,3,3,0,1.79,1
1,1712,3,1,0,0.81,1
1,1712,2,2,0,1.11,1
1,1712,1,3,0,1.26,1
1,1713,1,1,1,0.34,1
1,1713,2,2,1,0.72,1
1,1713,3,3,1,1.24,1
1,1714,2,1,1,0.41,1
1,1714,3,2,1,1.04,1
1,1714,1,3,1,3.28,1
1,1715,2,1,1,0.43,1
1,1715,1,2,1,0.62,1
1,1715,3,3,1,1.05,1
1,1716,1,1,0,0.68,-1
1,1716,2,2,0,1.06,1
1,1716,3,3,0,1.08,1
1,1717,3,1,1,0.4,-1
1,1717,2,2,1,0.63,1
1,1717,1,3,1,0.73,1
1,1718,3,1,0,0.43,-1
1,1718,1,2,0,1.48,1
1,1718,2,3,0,2.52,1
1,1719,2,1,1,0.47,1
1,1719,1,2,1,0.91,1
1,1719,3,3,1,1.74,1
1,1720,3,1,1,0.17,1
1,1720,1,2,1,0.4,-1
1,1720,2,3,1,1.05,-1
1,1721,2,1,1,0.78,1
1,1721,1,2,1,0.8,1
1,1721,3,3,1,0.81,1
1,1722,2,1,1,0.31,1
1,1722,3,2,1,1.11,1
1,1722,1,3,1,1.67,1
1,1723,3,1,0,0.29,1
1,1723,2,2,0,0.37,1
1,1723,1,3,0,1.12,1
1,1724,1,1,0,0.43,1
1,1724,3,2,0,0.58,1
1,1724,2,3,0,1.03,1
1,1725,1,1,0,0.2,1
1,1725,3,2,0,0.77,1
1,1725,2,3,0,2.17,1
1,1726,3,1,0,0.45,1
1,1726,1,2,0,0.48,1
1,1726,2,3,0,0.72,-1
1,1727,2,1,1,0.38,1
1,1727,3,2,1,0.69,1
1,1727,1,3,1,2.24,1
1,1728,3,1,1,0.11,1
1,1728,2,2,1,0.62,-1
1,1728,1,3,1,1.93,1
1,1729,3,1,0,0.26,1
1,1729,1,2,0,0.74,1
1,1729,2,3,0,0.92,-1
1,1730,1,1,0,0.55,1
1,1730,2,2,0,0.86,1
1,1730,3,3,0,0.91,1
1,1731,1,1,0,0.62,1
1,1731,3,2,0,1.9,1
1,1731,2,3,0,2.81,1
1,1732,2,1,0,0.19,1
1,1732,3,2,0,0.64,-1
1,1732,1,3,0,0.95,-1
1,1733,1,1,0,0.15,1
1,1733,2,2,0,0.45,1
1,1733,3,3,0,0.59,1
1,1734,2,1,1,1.34,-1
1,1734,1,2,1,1.87,1
1,1734,3,3,1,1.93,1
1,1735,2,1,1,0.64,1
1,1735,3,2,1,0.97,1
1,1735,1,3,1,1.07,1
1,1736,1,1,1,0.31,1
1,1736,2,2,1,0.32,-1
1,1736,3,3,1,2.66,1
1,1737,1,1,1,0.35,1
1,1737,2,2,1,0.49,1
1,1737,3,3,1,0.91,1
1,1738,3,1,1,0.41,1
1,1738,2,2,1,1.65,1
1,1738,1,3,1,1.98,1
1,1739,1,1,1,0.14,1
1,1739,2,2,1,0.2,1
1,1739,3,3,1,0.41,1
1,1740,1,1,0,0.21,1
1,1740,3,2,0,0.65,1
1,1740,2,3,0,1.57,1
1,1741,2,1,1,0.76,-1
1,1741,3,2,1,2.33,1
1,1741,1,3,1,2.92,-1
1,1742,2,1,1,0.27,1
1,1742,3,2,1,0.33,1
1,1742,1,3,1,1.55,1
1,1743,2,1,0,0.52,1
1,1743,3,2,0,0.99,1
1,1743,1,3,0,1.81,1
1,1744,3,1,1,0.53,1
1,1744,2,2,1,0.71,1
1,1744,1,3,1,1.61,1
1,1745,1,1,0,0.39,-1
1,1745,2,2,0,0.56,1
1,1745,3,3,0,0.63,1
1,1746,2,1,0,0.2,1
1,1746,3,2,0,0.21,1
1,1746,1,3,0,1.34,-1
1,1747,2,1,0,0.48,1
1,1747,1,2,0,0.97,1
1,1747,3,3,0,1.06,1
1,1748,2,1,1,0.51,1
1,1748,1,2,1,0.61,-1
1,1748,3,3,1,0.66,1
1,1749,3,1,1,0.12,1
1,1749,1,2,1,0.3,-1
1,1749,2,3,1,2.57,1
1,1750,3,1,0,0.7,1
1,1750,1,2,0,1.24,1
1,1750,2,3,0,1.39,1
1,1751,3,1,0,0.44,-1
1,1751,2,2,0,1.08,1
1,1751,1,3,0,1.16,1
1,1752,2,1,1,0.24,1
1,1752,1,2,1,1.27,1
1,1752,3,3,1,1.73,1
1,1753,1,1,0,0.69,1
1,1753,3,2,0,0.83,1
1,1753,2,3,0,1.04,1
1,1754,1,1,0,0.27,-1
1,1754,2,2,0,1.02,1
1,1754,3,3,0,3.24,1
1,1755,3,1,0,0.11,-1
1,1755,1,2,0,0.32,1
1,1755,2,3,0,0.62,-1
1,1756,2,1,1,0.98,1
1,1756,1,2,1,1.31,1
1,1756,3,3,1,1.67,1
1,1757,3,1,0,0.26,1
1,1757,2,2,0,0.9,1
1,1757,1,3,0,1.83,1
1,1758,1,1,0,0.58,-1
1,1758,2,2,0,1.06,1
1,1758,3,3,0,1.73,1
1,1759,2,1,0,0.18,-1
1,1759,1,2,0,0.34,1
1,1759,3,3,0,1.8,1
1,1760,3,1,1,0.69,1
1,1760,2,2,1,1.02,1
1,1760,1,3,1,1.14,1
1,1761,2,1,0,0.54,1
1,1761,3,2,0,0.77,1
1,1761,1,3,0,0.82,1
1,1762,1,1,0,0.31,1
1,1762,2,2,0,1.18,-1
1,1762,3,3,0,1.89,1
1,1763,1,1,0,0.17,1
1,1763,2,2,0,0.3,1
1,1763,3,3,0,0.83,1
1,1764,2,1,1,0.16,1
1,1764,1,2,1,0.56,1
1,1764,3,3,1,1.54,1
1,1765,3,1,1,0.61,-1
1,1765,1,2,1,0.7,-1
1,1765,2,3,1,0.82,1
1,1766,1,1,0,0.44,1
1,1766,2,2,0,0.55,1
1,1766,3,3,0,1.4,1
1,1767,3,1,0,1.28,1
1,1767,1,2,0,1.34,1
1,1767,2,3,0,2.28,-1
1,1768,3,1,1,0.24,1
1,1768,1,2,1,0.41,1
1,1768,2,3,1,1.73,1
1,1769,1,1,0,0.35,1
1,1769,2,2,0,0.43,1
1,1769,3,3,0,2.08,1
1,1770,3,1,0,0.63,1
1,1770,1,2,0,1,1
1,1770,2,3,0,1.21,1
1,1771,3,1,1,0.53,1
1,1771,1,2,1,0.9,-1
1,1771,2,3,1,2.33,1
1,1772,1,1,0,0.56,1
1,1772,3,2,0,0.73,1
1,1772,2,3,0,1.66,1
1,1773,3,1,0,0.31,1
1,1773,1,2,0,1.17,1
1,1773,2,3,0,3.54,1
1,1774,1,1,0,0.93,1
1,1774,3,2,0,1.17,1
1,1774,2,3,0,2.15,1
1,1775,2,1,1,0.74,1
1,1775,3,2,1,0.8,1
1,1775,1,3,1,1.45,1
1,1776,3,1,1,0.6,1
1,1776,2,2,1,0.74,1
1,1776,1,3,1,1.71,-1
1,1777,3,1,0,0.34,1
1,1777,1,2,0,0.35,1
1,1777,2,3,0,0.38,1
1,1778,3,1,1,0.22,1
1,1778,2,2,1,1.18,1
1,1778,1,3,1,2.9,1
1,1779,3,1,1,0.17,1
1,1779,2,2,1,0.54,1
1,1779,1,3,1,3.56,-1
1,1780,3,1,1,0.24,1
1,1780,2,2,1,0.42,1
1,1780,1,3,1,0.47,1
1,1781,1,1,1,0.22,1
1,1781,2,2,1,0.39,-1
1,1781,3,3,1,1.45,1
1,1782,1,1,0,0.24,1
1,1782,3,2,0,1.22,1
1,1782,2,3,0,2.29,1
1,1783,2,1,0,0.52,1
1,1783,1,2,0,0.67,1
1,1783,3,3,0,0.82,1
1,1784,2,1,1,0.17,1
1,1784,3,2,1,1.06,1
1,1784,1,3,1,1.52,1
1,1785,3,1,0,0.52,1
1,1785,2,2,0,1.18,-1
1,1785,1,3,0,2.54,1
1,1786,1,1,0,1.35,-1
1,1786,3,2,0,1.38,-1
1,1786,2,3,0,1.5,1
1,1787,3,1,0,0.91,1
1,1787,1,2,0,0.96,1
1,1787,2,3,0,1.08,1
1,1788,1,1,0,0.12,1
1,1788,2,2,0,0.62,1
1,1788,3,3,0,0.65,1
1,1789,2,1,1,0.19,1
1,1789,1,2,1,0.83,1
1,1789,3,3,1,1.42,1
1,1790,2,1,1,0.42,1
1,1790,1,2,1,0.6,1
1,1790,3,3,1,2.02,1
1,1791,3,1,0,0.28,1
1,1791,2,2,0,0.47,1
1,1791,1,3,0,0.78,1
1,1792,2,1,1,0.34,-1
1,1792,1,2,1,0.39,-1
1,1792,3,3,1,1.26,1
1,1793,1,1,0,0.24,-1
1,1793,2,2,0,0.53,-1
1,1793,3,3,0,2.02,1
1,1794,2,1,0,0.62,-1
1,1794,3,2,0,1.18,1
1,1794,1,3,0,1.67,-1
1,1795,1,1,0,1.52,1
1,1795,3,2,0,1.7,-1
1,1795,2,3,0,2.55,1
1,1796,2,1,0,0.3,1
1,1796,3,2,0,0.36,1
1,1796,1,3,0,0.42,-1
1,1797,2,1,0,0.36,-1
1,1797,3,2,0,0.41,1
1,1797,1,3,0,1.02,-1
1,1798,1,1,0,0.39,-1
1,1798,2,2,0,0.63,1
1,1798,3,3,0,0.84,1
1,1799,1,1,1,0.55,-1
1,1799,3,2,1,0.6,1
1,1799,2,3,1,0.77,1
1,1800,1,1,0,0.14,1
1,1800,2,2,0,0.43,1
1,1800,3,3,0,0.86,1
1,1801,2,1,0,0.32,1
1,1801,1,2,0,0.73,-1
1,1801,3,3,0,3.73,1
1,1802,3,1,0,0.21,1
1,1802,2,2,0,0.74,1
1,1802,1,3,0,1.24,1
1,1803,3,1,0,0.34,1
1,1803,1,2,0,0.41,1
1,1803,2,3,0,3.2,-1
1,1804,2,1,0,1.49,1
1,1804,1,2,0,1.73,1
1,1804,3,3,0,2.02,1
1,1805,1,1,1,0.42,1
1,1805,2,2,1,0.85,1
1,1805,3,3,1,1.19,1
1,1806,3,1,0,0.19,1
1,1806,1,2,0,0.25,1
1,1806,2,3,0,0.38,1
1,1807,2,1,1,0.29,1
1,1807,3,2,1,0.35,1
1,1807,1,3,1,0.53,1
1,1808,2,1,1,0.43,1
1,1808,3,2,1,0.69,1
1,1808,1,3,1,1,1
1,1809,2,1,1,0.74,1
1,1809,3,2,1,1.36,1
1,1809,1,3,1,1.86,1
1,1810,1,1,1,0.37,-1
1,1810,2,2,1,0.39,-1
1,1810,3,3,1,0.9,1
1,1811,3,1,0,0.4,1
1,1811,2,2,0,0.57,1
1,1811,1,3,0,2.85,-1
1,1812,3,1,0,0.26,1
1,1812,2,2,0,0.4,1
1,1812,1,3,0,0.99,1
1,1813,1,1,1,0.22,1
1,1813,3,2,1,0.26,1
1,1813,2,3,1,0.31,1
1,1814,3,1,1,0.43,1
1,1814,2,2,1,0.89,1
1,1814,1,3,1,1.55,1
1,1815,3,1,1,0.37,1
1,1815,1,2,1,1.75,1
1,1815,2,3,1,2.18,1
1,1816,1,1,0,1.46,1
1,1816,3,2,0,1.68,1
1,1816,2,3,0,1.76,1
1,1817,2,1,1,0.19,1
1,1817,3,2,1,0.54,1
1,1817,1,3,1,0.88,1
1,1818,2,1,1,0.51,1
1,1818,3,2,1,0.63,1
1,1818,1,3,1,1.32,1
1,1819,3,1,0,0.64,1
1,1819,2,2,0,1.18,1
1,1819,1,3,0,1.5,-1
1,1820,3,1,1,0.47,1
1,1820,2,2,1,0.82,1
1,1820,1,3,1,1.54,1
1,1821,3,1,0,0.25,1
1,1821,2,2,0,0.26,1
1,1821,1,3,0,0.6,1
1,1822,1,1,1,0.26,1
1,1822,3,2,1,0.44,1
1,1822,2,3,1,1.87,1
1,1823,3,1,0,0.34,1
1,1823,1,2,0,0.76,1
1,1823,2,3,0,1.9,1
1,1824,1,1,0,0.08,-1
1,1824,3,2,0,0.8,1
1,1824,2,3,0,0.97,1
1,1825,1,1,1,0.63,1
1,1825,2,2,1,0.74,-1
1,1825,3,3,1,0.8,1
1,1826,1,1,1,0.27,1
1,1826,3,2,1,0.4,1
1,1826,2,3,1,1.63,1
1,1827,2,1,1,0.37,1
1,1827,1,2,1,1.05,1
1,1827,3,3,1,3.04,1
1,1828,2,1,0,0.52,-1
1,1828,1,2,0,1.02,1
1,1828,3,3,0,2.02,1
1,1829,1,1,1,0.67,-1
1,1829,3,2,1,0.8,-1
1,1829,2,3,1,0.95,1
1,1830,3,1,1,0.37,1
1,1830,1,2,1,1.07,1
1,1830,2,3,1,1.56,1
1,1831,3,1,0,0.25,1
1,1831,1,2,0,1.28,-1
1,1831,2,3,0,2.32,1
1,1832,3,1,0,0.26,1
1,1832,1,2,0,0.3,1
1,1832,2,3,0,0.53,1
1,1833,1,1,0,0.4,1
1,1833,3,2,0,0.42,1
1,1833,2,3,0,1.36,1
1,1834,3,1,1,0.24,1
1,1834,1,2,1,0.25,1
1,1834,2,3,1,2.02,-1
1,1835,1,1,1,0.33,1
1,1835,3,2,1,0.75,-1
1,1835,2,3,1,0.84,-1
1,1836,2,1,0,0.51,1
1,1836,3,2,0,1.56,1
1,1836,1,3,0,1.64,-1
1,1837,3,1,0,0.33,1
1,1837,2,2,0,0.38,1
1,1837,1,3,0,1.11,1
1,1838,1,1,0,0.22,1
1,1838,3,2,0,0.93,1
1,1838,2,3,0,1.89,-1
1,1839,2,1,0,0.14,1
1,1839,3,2,0,0.22,-1
1,1839,1,3,0,0.51,1
1,1840,3,1,0,0.26,1
1,1840,1,2,0,0.56,-1
1,1840,2,3,0,0.68,-1
1,1841,3,1,0,0.34,1
1,1841,2,2,0,1.23,-1
1,1841,1,3,0,2.7,1
1,1842,1,1,1,0.65,-1
1,1842,2,2,1,0.86,1
1,1842,3,3,1,1.17,1
1,1843,2,1,1,0.23,1
1,1843,3,2,1,0.57,1
1,1843,1,3,1,1.4,1
1,1844,3,1,0,0.24,1
1,1844,2,2,0,0.97,1
1,1844,1,3,0,1.26,1
1,1845,1,1,0,0.13,1
1,1845,3,2,0,0.6,1
1,1845,2,3,0,0.84,-1
1,1846,1,1,1,0.17,-1
1,1846,2,2,1,0.55,1
1,1846,3,3,1,1.13,1
1,1847,3,1,1,0.62,1
1,1847,1,2,1,1.04,1
1,1847,2,3,1,1.59,-1
1,1848,2,1,1,0.27,1
1,1848,3,2,1,0.43,1
1,1848,1,3,1,2.16,1
1,1849,3,1,0,0.48,1
1,1849,2,2,0,1.13,1
1,1849,1,3,0,1.86,1
1,1850,1,1,0,0.24,-1
1,1850,3,2,0,0.45,1
1,1850,2,3,0,0.6,1
1,1851,3,1,0,0.31,1
1,1851,1,2,0,0.4,-1
1,1851,2,3,0,0.75,1
1,1852,3,1,1,0.34,1
1,1852,1,2,1,1.88,1
1,1852,2,3,1,4.97,1
1,1853,2,1,1,0.41,1
1,1853,1,2,1,0.87,1
1,1853,3,3,1,1.01,1
1,1854,3,1,1,0.68,-1
1,1854,2,2,1,1,1
1,1854,1,3,1,1.21,-1
1,1855,3,1,1,0.54,1
1,1855,2,2,1,0.93,1
1,1855,1,3,1,1.52,1
1,1856,3,1,0,0.78,1
1,1856,1,2,0,0.88,1
1,1856,2,3,0,2.8,1
1,1857,2,1,0,0.59,1
1,1857,1,2,0,1.08,1
1,1857,3,3,0,1.29,1
1,1858,2,1,0,0.41,1
1,1858,3,2,0,0.91,1
1,1858,1,3,0,1.13,-1
1,1859,2,1,1,0.15,1
1,1859,3,2,1,0.44,1
1,1859,1,3,1,0.62,1
1,1860,2,1,1,1.2,1
1,1860,1,2,1,1.69,1
1,1860,3,3,1,2.07,1
1,1861,2,1,0,0.21,1
1,1861,3,2,0,0.53,1
1,1861,1,3,0,0.57,-1
1,1862,3,1,1,0.36,1
1,1862,2,2,1,0.87,-1
1,1862,1,3,1,0.89,1
1,1863,3,1,0,0.14,1
1,1863,2,2,0,0.38,-1
1,1863,1,3,0,2.19,1
1,1864,3,1,1,0.21,1
1,1864,2,2,1,1.39,1
1,1864,1,3,1,1.56,1
1,1865,2,1,0,0.72,1
1,1865,1,2,0,0.78,1
1,1865,3,3,0,2.13,1
1,1866,1,1,1,0.31,1
1,1866,3,2,1,0.54,-1
1,1866,2,3,1,3.28,1
1,1867,3,1,1,0.16,1
1,1867,1,2,1,0.88,1
1,1867,2,3,1,1.61,1
1,1868,1,1,1,0.6,-1
1,1868,3,2,1,0.74,1
1,1868,2,3,1,0.86,1
1,1869,1,1,0,0.29,-1
1,1869,2,2,0,1.98,1
1,1869,3,3,0,2.68,1
1,1870,2,1,0,0.48,1
1,1870,3,2,0,0.49,1
1,1870,1,3,0,1.11,1
1,1871,1,1,1,0.1,1
1,1871,3,2,1,0.89,1
1,1871,2,3,1,1.63,1
1,1872,3,1,0,0.24,1
1,1872,2,2,0,0.77,1
1,1872,1,3,0,1.68,-1
1,1873,3,1,1,0.36,1
1,1873,1,2,1,0.39,-1
1,1873,2,3,1,0.73,1
1,1874,3,1,1,0.15,1
1,1874,2,2,1,1.76,-1
1,1874,1,3,1,1.78,1
1,1875,2,1,1,0.37,1
1,1875,3,2,1,0.69,1
1,1875,1,3,1,2.99,-1
1,1876,3,1,1,0.88,1
1,1876,1,2,1,1.79,1
1,1876,2,3,1,2.1,1
1,1877,2,1,1,0.31,-1
1,1877,1,2,1,0.88,1
1,1877,3,3,1,1.4,1
1,1878,2,1,0,0.48,1
1,1878,3,2,0,1.11,1
1,1878,1,3,0,1.41,1
1,1879,1,1,0,0.45,1
1,1879,2,2,0,0.81,1
1,1879,3,3,0,2.45,1
1,1880,1,1,1,0.13,1
1,1880,3,2,1,0.33,1
1,1880,2,3,1,1.79,-1
1,1881,3,1,1,0.38,1
1,1881,2,2,1,0.56,1
1,1881,1,3,1,1.05,1
1,1882,1,1,1,0.36,1
1,1882,2,2,1,0.42,1
1,1882,3,3,1,0.55,1
1,1883,2,1,0,0.23,1
1,1883,3,2,0,0.82,1
1,1883,1,3,0,0.91,1
1,1884,1,1,0,0.37,1
1,1884,3,2,0,0.42,1
1,1884,2,3,0,0.98,1
1,1885,3,1,1,0.5,1
1,1885,2,2,1,0.63,1
1,1885,1,3,1,0.83,-1
1,1886,2,1,1,0.35,1
1,1886,3,2,1,0.54,1
1,1886,1,3,1,0.97,-1
1,1887,1,1,0,1.1,1
1,1887,3,2,0,1.48,1
1,1887,2,3,0,2.01,1
1,1888,1,1,1,0.43,1
1,1888,2,2,1,0.61,1
1,1888,3,3,1,0.76,1
1,1889,3,1,0,0.12,1
1,1889,1,2,0,0.82,-1
1,1889,2,3,0,2.64,1
1,1890,3,1,0,0.49,1
1,1890,1,2,0,0.62,-1
1,1890,2,3,0,1.11,-1
1,1891,1,1,0,0.5,-1
1,1891,3,2,0,0.62,1
1,1891,2,3,0,1.55,1
1,1892,2,1,1,0.43,1
1,1892,1,2,1,0.81,1
1,1892,3,3,1,0.92,1
1,1893,3,1,1,0.13,1
1,1893,2,2,1,0.28,1
1,1893,1,3,1,0.78,-1
1,1894,3,1,1,0.5,1
1,1894,2,2,1,1.12,1
1,1894,1,3,1,2.25,-1
1,1895,1,1,1,0.1,1
1,1895,3,2,1,0.11,1
1,1895,2,3,1,2.11,1
1,1896,3,1,1,0.28,1
1,1896,1,2,1,0.56,-1
1,1896,2,3,1,2.05,1
1,1897,1,1,0,0.24,1
1,1897,3,2,0,0.39,1
1,1897,2,3,0,0.61,1
1,1898,3,1,1,0.97,1
1,1898,2,2,1,1.04,1
1,1898,1,3,1,1.6,1
1,1899,2,1,1,0.62,1
1,1899,1,2,1,0.98,1
1,1899,3,3,1,2.19,1
1,1900,1,1,0,0.38,1
1,1900,3,2,0,0.74,1
1,1900,2,3,0,1.98,1
1,1901,3,1,1,0.62,1
1,1901,1,2,1,0.99,-1
1,1901,2,3,1,1.75,1
1,1902,2,1,0,0.2,1
1,1902,3,2,0,0.22,1
1,1902,1,3,0,0.53,-1
1,1903,3,1,0,0.29,1
1,1903,1,2,0,0.58,1
1,1903,2,3,0,1.41,1
1,1904,3,1,0,0.39,1
1,1904,1,2,0,1.18,1
1,1904,2,3,0,1.55,-1
1,1905,3,1,0,0.53,1
1,1905,2,2,0,1.75,-1
1,1905,1,3,0,2.59,-1
1,1906,1,1,1,0.34,1
1,1906,3,2,1,0.35,1
1,1906,2,3,1,0.46,1
1,1907,3,1,0,0.22,1
1,1907,1,2,0,0.32,1
1,1907,2,3,0,0.41,1
1,1908,3,1,0,0.34,1
1,1908,2,2,0,0.42,1
1,1908,1,3,0,1.77,1
1,1909,3,1,0,0.34,1
1,1909,2,2,0,0.84,1
1,1909,1,3,0,0.85,-1
1,1910,3,1,1,0.42,1
1,1910,1,2,1,1.04,1
1,1910,2,3,1,3.21,1
1,1911,3,1,1,0.43,1
1,1911,2,2,1,1.61,1
1,1911,1,3,1,2.23,1
1,1912,2,1,0,0.15,1
1,1912,1,2,0,0.22,-1
1,1912,3,3,0,0.39,1
1,1913,3,1,1,0.44,-1
1,1913,1,2,1,0.62,1
1,1913,2,3,1,0.69,1
1,1914,3,1,1,0.17,1
1,1914,1,2,1,0.32,-1
1,1914,2,3,1,2.78,1
1,1915,2,1,0,0.25,1
1,1915,3,2,0,1.15,1
1,1915,1,3,0,1.38,1
1,1916,2,1,0,0.69,1
1,1916,3,2,0,0.93,-1
1,1916,1,3,0,1.04,-1
1,1917,3,1,0,0.49,1
1,1917,1,2,0,0.73,1
1,1917,2,3,0,1.62,-1
1,1918,2,1,0,0.2,-1
1,1918,1,2,0,1.47,1
1,1918,3,3,0,1.74,1
1,1919,1,1,0,0.33,1
1,1919,2,2,0,1.36,1
1,1919,3,3,0,1.48,1
1,1920,1,1,1,0.98,1
1,1920,3,2,1,1.08,1
1,1920,2,3,1,2.46,1
1,1921,3,1,1,0.35,-1
1,1921,1,2,1,0.46,1
1,1921,2,3,1,0.8,1
1,1922,3,1,0,0.63,-1
1,1922,2,2,0,1.31,-1
1,1922,1,3,0,3.29,1
1,1923,1,1,1,0.59,1
1,1923,2,2,1,0.71,1
1,1923,3,3,1,1.56,1
1,1924,2,1,0,0.53,-1
1,1924,1,2,0,0.55,1
1,1924,3,3,0,0.57,1
1,1925,1,1,1,0.12,1
1,1925,2,2,1,0.35,1
1,1925,3,3,1,1.8,1
1,1926,2,1,0,0.85,-1
1,1926,1,2,0,1.67,1
1,1926,3,3,0,2.68,1
1,1927,2,1,0,0.27,-1
1,1927,1,2,0,0.45,1
1,1927,3,3,0,0.66,1
1,1928,2,1,1,0.21,-1
1,1928,3,2,1,0.37,1
1,1928,1,3,1,1.35,1
1,1929,3,1,1,0.45,1
1,1929,2,2,1,0.55,1
1,1929,1,3,1,0.66,1
1,1930,3,1,1,0.17,1
1,1930,2,2,1,0.82,1
1,1930,1,3,1,1.27,1
1,1931,1,1,1,0.31,1
1,1931,3,2,1,0.33,1
1,1931,2,3,1,0.82,1
1,1932,1,1,1,0.44,1
1,1932,3,2,1,0.69,1
1,1932,2,3,1,0.7,1
1,1933,3,1,1,0.48,-1
1,1933,2,2,1,0.53,1
1,1933,1,3,1,2.38,1
1,1934,3,1,0,0.59,1
1,1934,2,2,0,0.69,1
1,1934,1,3,0,0.99,1
1,1935,3,1,1,0.51,1
1,1935,2,2,1,1.1,1
1,1935,1,3,1,4.34,1
1,1936,3,1,0,0.74,1
1,1936,1,2,0,0.77,1
1,1936,2,3,0,1.21,-1
1,1937,3,1,1,0.92,1
1,1937,2,2,1,1.22,1
1,1937,1,3,1,3.27,-1
1,1938,1,1,0,0.48,1
1,1938,3,2,0,2.25,1
1,1938,2,3,0,2.36,1
1,1939,1,1,0,0.37,-1
1,1939,3,2,0,1.33,-1
1,1939,2,3,0,1.5,1
1,1940,3,1,1,0.16,1
1,1940,1,2,1,0.33,1
1,1940,2,3,1,1.33,1
1,1941,3,1,1,0.26,-1
1,1941,2,2,1,0.3,1
1,1941,1,3,1,1.67,1
1,1942,1,1,0,0.75,1
1,1942,2,2,0,0.95,1
1,1942,3,3,0,1.82,1
1,1943,1,1,1,1.15,-1
1,1943,2,2,1,1.2,1
1,1943,3,3,1,1.68,1
1,1944,3,1,1,0.51,1
1,1944,2,2,1,0.7,1
1,1944,1,3,1,1.07,1
1,1945,3,1,1,0.16,1
1,1945,2,2,1,0.42,-1
1,1945,1,3,1,0.96,1
1,1946,3,1,0,0.1,1
1,1946,1,2,0,0.79,-1
1,1946,2,3,0,1.19,1
1,1947,3,1,0,0.38,1
1,1947,2,2,0,0.46,-1
1,1947,1,3,0,0.97,1
1,1948,2,1,0,0.24,1
1,1948,1,2,0,1.2,1
1,1948,3,3,0,1.89,1
1,1949,2,1,1,1.18,1
1,1949,3,2,1,2.11,1
1,1949,1,3,1,3.31,1
1,1950,1,1,0,0.61,-1
1,1950,3,2,0,1.03,1
1,1950,2,3,0,1.24,1
1,1951,1,1,0,0.26,-1
1,1951,3,2,0,0.58,-1
1,1951,2,3,0,1.02,-1
